Object ID,Department,AccessionYear,Object Name,Title,Culture,Artist Role,Artist Display Bio,Artist Alpha Sort,Object Date,City,Country,Classification,Link Resource,Tags
746631,Drawings and Prints,1944.0,Book Print Ornament & Architecture,"Ornamental designs with grotesques and scrolling acanthus leaves after Aldegrever, Delacolombe, and Ducerceau",,Artist|Publisher|Editor|Printer|Artist,"French, 1623–1710|French, active ca. 1812–41|French, 19th century|French, active Paris, second half 19th century|German, Paderborn ca. 1502–1555/1561 Soest","Ducerceau, Paul Androuet|Blaisot|Chavant, Fleury|Imprimerie Lesauvage|Aldegrever, Heinrich",[after 1844],Paris,,Books|Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/746631,
347023,Drawings and Prints,1917.0,"Print, portfolio","Old Spanish Masters, Engraved by Timothy Cole, with Historical Notes by Charles H. Caffin and Comments by the Engraver",,Artist|Artist|Artist|Artist|Author|Engraver|Publisher|Artist|Artist|Printer|Artist|Artist|Artist,"Spanish, Fuendetodos 1746–1828 Bordeaux|Spanish, Seville 1617–1682 Seville|Spanish, Plasencia (?) 1510/11–1586 Alcántara|Spanish, Granada 1601–1667 Granada|American, 1854–1918|American, London 1852–1931 Poughkeepsie, New York| |Spanish, Seville 1599–1660 Madrid|Spanish, Játiva 1591–1652 Naples|American, active 1880–1920|Greek, Iráklion (Candia) 1541–1614 Toledo|Spanish, Seville 1617–1682 Seville|Spanish, Fuente de Cantos 1598–1664 Madrid","Goya (Francisco de Goya y Lucientes)|Murillo, Bartolomé Estebán|Morales, Luis de|Cano, Alonso|Caffin, Charles H.|Cole, Timothy|Century Company|Velázquez (Diego Rodríguez de Silva y Velázquez)|Ribera, Jusepe de (called Lo Spagnoletto)|Bauer, John C.|Greco, El (Domenikos Theotokopoulos)|Murillo, Bartolomé Estebán|Zurbarán, Francisco de",1907,New York,,Prints|Portfolios,http://www.metmuseum.org/art/collection/search/347023,
347187,Drawings and Prints,1954.0,Book,"Atlas de Cranioscopie, 2 vols.",,Author|Artist|Publisher,"German, Leipzig 1789–1869 Dresden|German, Baiernrain 1804–1877 Munich|German, active 19th century","Carus, Carl Gustav|Hanfstaengl, Franz Seraph|Weichardt, August",1843,Leipzig,,Books,http://www.metmuseum.org/art/collection/search/347187,
892141,The Libraries,,,Black light,,Artist and publisher,"American, born 1983","Oppenheim, Sheryl",2014,Brooklyn,,,http://www.metmuseum.org/art/collection/search/892141,
353632,Drawings and Prints,1984.0,Book ; Ornament and architecture,The Chair-Maker's Guide; Being upwards of Two Hundred New and Genteel Designs,,Publisher|Designer|Designer|Designer|Designer,"British, Sunderland 1725–1794 Bath|British, active 1760–ca. 1770|British, ca. 1720–1780 London|British, London 1758/9–1811|British, active ca. 1766","Sayer, Robert|Manwaring, Robert|Darly, Matthew|Ince and Mayhew|Copland",1766,London,,Books|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/353632,
421929,Drawings and Prints,1967.0,Print,L'Apocalypse,,Artist,"Russian, 1897–1971","de Pogédaïeff, Georges",[1948],Paris,,Prints,http://www.metmuseum.org/art/collection/search/421929,
452635,Islamic Art,1974.0,Folio from an illustrated manuscript,"""Rustam Comes from Kabul to Pay Homage to Kai Khusrau"", Folio from a Shahnama (Book of Kings) of Firdausi",,Author,"Iranian, Paj ca. 940/41–1020 Tus",Abu'l Qasim Firdausi,ca. 1330–40,probably Isfahan,Iran,Codices,http://www.metmuseum.org/art/collection/search/452635,Men
377552,Drawings and Prints,1985.0,Print,Advertising Card for a Candleholder: No. 33 Oom Paul,,Publisher,"American, Brooklyn, New York 1853–1936 Buffalo, New York","Rohlfs, Charles",1907,Buffalo,,Prints,http://www.metmuseum.org/art/collection/search/377552,
646598,Drawings and Prints,1958.0,Print,"The last meal of Mary, Queen of Scots",,Sitter|Artist|Artist|Artist,"British, Linlithgow 1542–1587 Fotheringhay| |French, Lambersart 1794–1865 Paris|French, Lunéville 1814–1881 Lunéville","Mary Queen of Scots|Bertauts|Serrur, Henri Auguste Calixte César|Bour, Charles",ca. 1840,Paris,,Prints,http://www.metmuseum.org/art/collection/search/646598,Food|Men|Women|Dining|Mary Queen of Scots
851637,Arms and Armor,1932,Armor garniture,"Armor Garniture of George Clifford (1558–1605), Third Earl of Cumberland","British, Greenwich",Armorer,"British, master armorer at the royal workshops at Greenwich, documented in England 1558–1608","Halder, Jacob",1586,Greenwich,,Armor for Man,http://www.metmuseum.org/art/collection/search/851637,
345353,Drawings and Prints,1960.0,Book,"Architectonographie des prisons ou parallèle des systèmes de distribution dont les prisons sont susceptibles, selon le nombre et la nature de la population, létendue et la forme des terrains.",,Publisher,"French, Paris 1764–1846 Paris","Baltard, Louis Pierre",1829,Paris,,Books,http://www.metmuseum.org/art/collection/search/345353,
1409,The American Wing,1980.0,Capital,Capital,American,Maker,"American, Richland Center, Wisconsin 1867–1959 Phoenix, Arizona","Wright, Frank Lloyd",ca. 1897,Chicago,United States,,http://www.metmuseum.org/art/collection/search/1409,Capitals
348464,Drawings and Prints,1960.0,Book,Catalogue and price list. . .of artists' materials,,Author|Printer,"New York and Paris|American, active New York, 19th century","Dechaux, Edward|Gray, John A.",1860,New York,,Books,http://www.metmuseum.org/art/collection/search/348464,
9961,The American Wing,1946.0,Wine glass,Wine Glass,American,Maker,1836–1882,"Bakewell, Pears and Company ",1850–70,Pittsburgh,United States,,http://www.metmuseum.org/art/collection/search/9961,
728503,Drawings and Prints,1991.0,Book Prints Ornament & Architecture,"Nouvelles Compositions Décoratives, 1re Série, Pl. 31",,Author|Designer|Publisher,"French|French, active 1920–30s|French","Rémon, Georges|Gladky, Serge|Moreau, Charles Editions d'Art",[ca. 1930],Paris,,Books|Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/728503,
6151,The American Wing,1943.0,Plate,Plate,American,Maker,ca. 1784–1833,"Johnson, Jehiel",1815–25,Fayetteville|Middletown,United States|United States,,http://www.metmuseum.org/art/collection/search/6151,
312044,"Arts of Africa, Oceania, and the Americas",1978.0,Bark painting,Painting from a Ceremonial House Ceiling,"Kwoma, Amachi-Kalaba clan",Artist|Artist, | ,"Artists of Mariwai Village|Numei, Amachi Kalaba",1970,Mariwai village,Papua New Guinea,Bark-Paintings,http://www.metmuseum.org/art/collection/search/312044,
376753,Drawings and Prints,1941.0,Book ; Ornament and architecture,Los diez libros de arquitectura de Leon Battista Alberto,,Author|Publisher|Author,"Italian, Genoa 1404–1472 Rome|Spanish|Spanish, 18th century","Alberti, Leon Battista|Lopez, Isidoro|D. R. B.",1797,Alcala,,Books|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/376753,
351360,Drawings and Prints,1944.0,Book,"Hand-Book of Knitting, Netting , Tatting and Berlin Work",,Publisher, ,"Appleton, George S.",1849,Philadelphia,,Books,http://www.metmuseum.org/art/collection/search/351360,
346189,Drawings and Prints,1928.0,Book,Blue Beard,,Illustrator|Publisher|Publisher|Author,"active 1914| | |French, Paris 1628–1703 Paris","O'Connell, R.|Knebel, I.|Golicke S-Té R. & Wilborg A.|Perrault, Charles",1914,St. Petersburg|Moscow,,Books,http://www.metmuseum.org/art/collection/search/346189,
371631,Drawings and Prints,1941.0,Book,L'architettura di Vitruvio tradotta in italiano da Quirico Viviani illustrata con note critiche ed ampliata di aggiunte intorno ad ogni genere di costruzione antica e moderna,,Author|Illustrator|Publisher|Translator,"Roman, active late 1st century BCE|Italian|Italian, active 19th century|Italian","Vitruvius, Marcus|Tuzzi, Vincenzo|Mattiuzzi|Viviani, Querico",1830–32,Udine,,Books,http://www.metmuseum.org/art/collection/search/371631,
434990,Drawings and Prints,1929.0,Print collection ornament & architecture,"Reverse copy of a design with a trophy of arms impaled on a tree, from Montants de trophées d'armes à l'antique, left-hand side of plate 2",,Artist,"French, Paris 1618–1682 Paris","Le Pautre, Jean",17th century,Paris,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/434990,
19873,The American Wing,2018.0,Vase,Vase,American,Maker,"American, Biloxi, Mississippi 1857–1918  Biloxi, Mississippi","Ohr, George E.",ca. 1897–1900,Biloxi,United States,,http://www.metmuseum.org/art/collection/search/19873,
371854,Drawings and Prints,1949.0,Print,"Figure with Pig and Serpent, from ""Ex Antiquis Cameorum et Gemmae Delineata/ Liber Secundus/et ab Enea Vico Parmen Incis""",,Dedicatee|Artist|Publisher|Former Attribution|Artist,"Terni 1559 or 1587–1652 Rome|Italian, Venice ca. 1510–1561 Venice|French, Troyes 1562–1622 Rome|Italian, Parma 1523–1567 Ferrara| ","Angeloni, Francesco|Franco, Battista|Thomassin, Philippe|Vico, Enea|Anonymous, Italian, 16th century",published ca. 1599–1622,Rome,,Prints,http://www.metmuseum.org/art/collection/search/371854,Men|Pigs|Snakes
3199,The American Wing,1969.0,Dinner plate,Dinner Plate,American,Maker,1863–1922,Union Porcelain Works ,1885,Brooklyn,United States,,http://www.metmuseum.org/art/collection/search/3199,
698539,Drawings and Prints,1921.0,Book,Plate 42: David and Goliath; from 'Imagines Veteris Ac Novi Testamenti A Raphaele Sanctio Urbinate in Vaticani Palatii Xystis' after Raphael,,Artist|Publisher|Artist,"Italian, Marsala, Sicily 1650–1692/1700 Rome|Italian, Rome 1627–1691 Rome|Italian, Urbino 1483–1520 Rome","Aquila, Pietro|Rossi, Giovanni Giacomo De|Raphael (Raffaello Sanzio or Santi)",1675,Rome,,Books,http://www.metmuseum.org/art/collection/search/698539,
718147,The American Wing,2020.0,Plaque,Plaque with marsh scene,American,Maker,"American, Cincinnati, Ohio 1847–1939 Cincinnati, Ohio","McLaughlin, M. Louise",1881,Cincinnati,United States,,http://www.metmuseum.org/art/collection/search/718147,
831084,The American Wing,2019.0,Buckle,Buckle,American,Maker,"American, 1866–1957","Copeland, Elizabeth",1912,Boston,United States,,http://www.metmuseum.org/art/collection/search/831084,
348076,Drawings and Prints,1930.0,"Album, prints","The Shape, Skeleton and Foliage of Thirty-two Species of Trees for the Use of Painting and Drawing",,Artist,"British, Russia 1717–1786 London","Cozens, Alexander",1771,London,,Prints,http://www.metmuseum.org/art/collection/search/348076,
504722,Musical Instruments,1889,French Horn,French Horn,French,Maker, ,"Brevete, Gautrot",ca. 1890,Paris,France,Aerophone-Lip Vibrated,http://www.metmuseum.org/art/collection/search/504722,
345025,Drawings and Prints,1924.0,Book,"Transactions of the Apollo Association for the Promotion of the Fine Arts, in the United States, for the Year 1842",,Author|Printer|Artist," | |American, Setauket, New York 1807–1868 Setauket, New York","Apollo Association for the Promotion of the Fine Arts in the United States|Charles Vinten|Mount, William Sidney",1842,New York,,Books,http://www.metmuseum.org/art/collection/search/345025,
729297,Drawings and Prints,1932.0,"Book
Print
Ornament & Architecture
",Three design for door-knockers,,Artist|Publisher,"French, Paris 1510/12–1585 Annecy|French, 1596–1657","Du Cerceau, Jacques Androuet|Mariette, Pierre",1546–49,Paris,,Books|Ornament & Architecture|Prints,http://www.metmuseum.org/art/collection/search/729297,
899634,Drawings and Prints,1930,Print,Cats at the Window,,Artist,"American, 1893–1946","Gag, Wanda",1930,New York,,Prints,http://www.metmuseum.org/art/collection/search/899634,
701574,Drawings and Prints,1951.0,"Print, Fete, Ornament & Architecture","Plate 36: Triumphal arch, surmounted with a portrait bust of Ferdinand, flanked by sculptures of Apollo and Diana; ornamented with allegorical scenes below; from Guillielmus Becanus's 'Serenissimi Principis Ferdinandi, Hispaniarum Infantis...'",,Publisher,"Flemish, active 1620–47","Meursius, Johannes",1636,Antwerp,,Prints|Prints-Fete,http://www.metmuseum.org/art/collection/search/701574,Sculpture|Ferdinand IV|Apollo|Diana|Bulls
431116,Drawings and Prints,1933.0,Print collection ornament & architecture,"Ceiling decoration with Abundance and Cupid, from Desseins de Plaphons, plate 2, bound in Oeuvres. Vol. I",,Artist|Publisher,"French, Paris 1618–1682 Paris|French, Paris 1634–1716 Paris","Le Pautre, Jean|Mariette, Pierre le fils",17th century,Paris,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/431116,
20201,The American Wing,2018.0,Vase,Vase,American,Decorator|Manufacturer,"active 1891–1893|American, 1889–1896","Sears, Kate B.|Ceramic Art Company ",ca. 1892,Trenton,United States,,http://www.metmuseum.org/art/collection/search/20201,
352854,Drawings and Prints,1930.0,Book,Die Soldaten Friedrich's des Grossen (The Soldier's of Frederick the Great),,Author|Publisher|Illustrator|Printer|Printmaker,"German, active 19th century| |German, Breslau 1815–1905 Berlin| |German, 1806–1858","Lange, Eduard|Avenarius & Mendelssohn|Menzel, Adolph|Brockhaus, F. A.|Kretzschmar, Eduard",1853,Leipzig,,Books,http://www.metmuseum.org/art/collection/search/352854,
348459,Drawings and Prints,1960.0,Book,"[Illustrated] Price list, hosiery department. . . travelling requisites",,Author,London,Debenham & Freebody,late 19th century,London,,Books,http://www.metmuseum.org/art/collection/search/348459,
347521,Drawings and Prints,1952.0,Book,Chippendale's One Hundred and Thirty Three Designs of Interior Decorations,,Author|Engraver|Publisher|Designer,"British, 1714–1778|British,  ca.1730–after 1782|London|British, baptised Otley, West Yorkshire 1718–1779 London","Johnson, Thomas|Clowes, Butler|Weale, John|Chippendale, Thomas",1834,London,,Books,http://www.metmuseum.org/art/collection/search/347521,
626193,Drawings and Prints,1947.0,Print ornament & architecture,"Vulcan, from Deorum Dearumque Capita : ex vetustis numismatibus in gratiam antiquitatis studiosorum effigiata et edita",,Publisher|Artist|Artist|Artist|Artist,"Netherlandish, Haarlem 1537–1612 Antwerp|Netherlandish, 1528/32–1605|Netherlandish, active 1554–72, died before 1589|Netherlandish, active Antwerp, 1563–73|Netherlandish, active Antwerp, 1563–73","Galle, Philips|Doetecum, Johannes van I|Doetecum, Lucas van|Groeningen, Gerard van|Groeningen, Gerard van",1573,Antwerp,,Ornament & Architecture|Prints,http://www.metmuseum.org/art/collection/search/626193,
381648,Drawings and Prints,1972.0,Print,Perspective and plan Study for a Bank Building in a small city,,Architect|Publisher|Draftsman,"American, Richland Center, Wisconsin 1867–1959 Phoenix, Arizona|Berlin|American, 1876–1948","Wright, Frank Lloyd|Wasmuth, Ernst|Drummond, William E.",1910,Berlin,,Prints,http://www.metmuseum.org/art/collection/search/381648,
347479,Drawings and Prints,1920.0,Book,Confessionario,,Author|Publisher, | ,"Firenze, Cherubino da|Benevenuto, Francesco",ca. 1511,Florence,,Books,http://www.metmuseum.org/art/collection/search/347479,
742600,Drawings and Prints,2016.0,Book Ornament & Architecture,The History of Whitby and Whitby Abbey,,Author,"British, Upper Stobbilee, Northumberland 1720–1788 Whitby","Charlton, Lionel",1779,York,,Books|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/742600,
350453,Drawings and Prints,1939.0,Book,Il Petrarcha,,Author|Publisher, | ,"Gesualdo, Giovanni Andrea|Giglio, Domenico",1553,Venice,,Books,http://www.metmuseum.org/art/collection/search/350453,
350466,Drawings and Prints,1958.0,Book,(a) Saggio di componimenti recitati nell'Accademia de' Concordi di Ravenna,,Author|Publisher|Author|Publisher|Author|Publisher, | | | | | ,"Ghiselli, Ippolito Gamba|Stamperia di San Tommaso d'Aquino|Morigi, Christoforo|Stamperia Camerale|Amigoni, Floraine Marie|Gherardi, Giuseppe","1707,1713, 1745",Ravenna|Bologna,,Books,http://www.metmuseum.org/art/collection/search/350466,
371927,Drawings and Prints,1941.0,Book,"Zehn Bucher über Architektur des Marcus Vitruvius Pollio, übersetzt und erlaütert von Dr. phil. J. Prestel, Architekt, mit vielen vom Überfetzer entworfen Tafeln",,Author|Translator|Publisher,"Roman, active late 1st century BCE|German| ","Vitruvius, Marcus|Prestel, Jakob Dr.|Heitz & Mündel",1912–14,Strasbourg,,Books,http://www.metmuseum.org/art/collection/search/371927,
