Object ID,Is Public Domain,Department,AccessionYear,Object Name,Title,Culture,Artist Role,Artist Display Name,Artist Display Bio,Object Date,Object Begin Date,Credit Line,City,Classification,Link Resource,Tags
312044,False,"Arts of Africa, Oceania, and the Americas",1978.0,Bark painting,Painting from a Ceremonial House Ceiling,"Kwoma, Amachi-Kalaba clan",Artist|Artist,"Artists of Mariwai Village|Numei, Amachi Kalaba",|,1970,1970,"The Michael C. Rockefeller Memorial Collection, Purchase, Mrs. Gertrud A. Mellon Gift, and Mr. and Mrs. Alan Brandt Gift, in memory of Jacob J. Brandt, 1974",Mariwai village,Bark-Paintings,http://www.metmuseum.org/art/collection/search/312044,
376753,False,Drawings and Prints,1941.0,Book ; Ornament and architecture,Los diez libros de arquitectura de Leon Battista Alberto,,Author|Publisher|Author,Leon Battista Alberti|Isidoro Lopez|D. R. B.,"Italian, Genoa 1404–1472 Rome|Spanish|Spanish, 18th century",1797,1797,"Bequest of W. Gedney Beatty, 1941",Alcala,Books|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/376753,
351360,False,Drawings and Prints,1944.0,Book,"Hand-Book of Knitting, Netting , Tatting and Berlin Work",,Publisher,"George S. Appleton, Philadelphia",,1849,1849,"Harris Brisbane Dick Fund, 1944",Philadelphia,Books,http://www.metmuseum.org/art/collection/search/351360,
346189,False,Drawings and Prints,1928.0,Book,Blue Beard,,Illustrator|Publisher|Publisher|Author,R. O'Connell|I. Knebel|S-Té R. Golicke & A. Wilborg|Charles Perrault,"active 1914| | |French, Paris 1628–1703 Paris",1914,1914,"Harris Brisbane Dick Fund, 1928",St. Petersburg|Moscow,Books,http://www.metmuseum.org/art/collection/search/346189,
371631,False,Drawings and Prints,1941.0,Book,L'architettura di Vitruvio tradotta in italiano da Quirico Viviani illustrata con note critiche ed ampliata di aggiunte intorno ad ogni genere di costruzione antica e moderna,,Author|Illustrator|Publisher|Translator,Marcus Pollio Vitruvius|Vincenzo Tuzzi|Fratelli Mattiuzzi|Querico Viviani,"Roman, active late 1st century BCE|Italian|Italian, active 19th century|Italian",1830–32,1830,"Bequest of W. Gedney Beatty, 1941",Udine,Books,http://www.metmuseum.org/art/collection/search/371631,
434990,False,Drawings and Prints,1929.0,Print collection ornament & architecture,"Reverse copy of a design with a trophy of arms impaled on a tree, from Montants de trophées d'armes à l'antique, left-hand side of plate 2",,Artist,Jean Le Pautre,"French, Paris 1618–1682 Paris",17th century,1633,"Harris Brisbane Dick Fund, 1929",Paris,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/434990,
19873,True,The American Wing,2018.0,Vase,Vase,American,Maker,George E. Ohr,"American, Biloxi, Mississippi 1857–1918  Biloxi, Mississippi",ca. 1897–1900,1894,"Gift of Robert A. Ellison Jr., 2018",Biloxi,,http://www.metmuseum.org/art/collection/search/19873,
371854,True,Drawings and Prints,1949.0,Print,"Figure with Pig and Serpent, from ""Ex Antiquis Cameorum et Gemmae Delineata/ Liber Secundus/et ab Enea Vico Parmen Incis""",,Dedicatee|Artist|Publisher|Former Attribution|Artist,"Francesco Angeloni|Battista Franco|Philippe Thomassin|Enea Vico|Anonymous, Italian, 16th century","Terni 1559 or 1587–1652 Rome|Italian, Venice ca. 1510–1561 Venice|French, Troyes 1562–1622 Rome|Italian, Parma 1523–1567 Ferrara|",published ca. 1599–1622,1599,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949",Rome,Prints,http://www.metmuseum.org/art/collection/search/371854,Men|Pigs|Snakes
3199,False,The American Wing,1969.0,Dinner plate,Dinner Plate,American,Maker,Union Porcelain Works,1863–1922,1885,1885,"Gift of Mr. and Mrs. Franklin Chace, 1969",Brooklyn,,http://www.metmuseum.org/art/collection/search/3199,
698539,False,Drawings and Prints,1921.0,Book,Plate 42: David and Goliath; from 'Imagines Veteris Ac Novi Testamenti A Raphaele Sanctio Urbinate in Vaticani Palatii Xystis' after Raphael,,Artist|Publisher|Artist,Pietro Aquila|Giovanni Giacomo De Rossi|Raphael (Raffaello Sanzio or Santi),"Italian, Marsala, Sicily 1650–1692/1700 Rome|Italian, Rome 1627–1691 Rome|Italian, Urbino 1483–1520 Rome",1675,1675,"Museum Accession, transferred from the Library",Rome,Books,http://www.metmuseum.org/art/collection/search/698539,
718147,False,The American Wing,2020.0,Plaque,Plaque with marsh scene,American,Maker,M. Louise McLaughlin,"American, Cincinnati, Ohio 1847–1939 Cincinnati, Ohio",1881,1881,"Gift of Martin Eidelberg, 2020",Cincinnati,,http://www.metmuseum.org/art/collection/search/718147,
831084,False,The American Wing,2019.0,Buckle,Buckle,American,Maker,Elizabeth Copeland,"American, 1866–1957",1912,1912,"Gift of Macklowe Gallery, 2019",Boston,,http://www.metmuseum.org/art/collection/search/831084,
348076,False,Drawings and Prints,1930.0,"Album, prints","The Shape, Skeleton and Foliage of Thirty-two Species of Trees for the Use of Painting and Drawing",,Artist,Alexander Cozens,"British, Russia 1717–1786 London",1771,1771,"Harris Brisbane Dick Fund, 1930",London,Prints,http://www.metmuseum.org/art/collection/search/348076,
